Time_ns,Peptide_1
17.6,4.928206127148557
17.8,5.177135769786374
18.0,5.198813203844686
18.2,5.226892610743169
18.4,5.2832673572858955
18.6,5.154141443290143
18.8,4.980341517170817
19.0,5.078242248735808
19.2,5.012125661312533
19.4,4.943544458682513
19.6,5.165809736663026
19.8,5.050595854316868
20.0,4.983575484221677
20.2,4.875739199512195
20.4,4.861760507913116
20.6,5.072122363793236
20.8,4.962804111409959
21.0,4.924853650529062
21.2,5.1511240899625115
21.4,5.231810061179708
21.6,5.11562693425156
21.8,4.8938449468645135
22.0,5.080468755206175
22.2,5.13266063446341
22.4,4.857566874873639
22.6,5.0045110543006945
22.8,5.115446784937616
23.0,5.249285044241104
23.2,5.306116793938671
23.4,5.380580894143724
23.6,5.14940993706424
23.8,5.128860142357043
24.0,4.819459733547154
24.2,4.837349038547626
24.4,4.964946094059549
24.6,4.939915123892169
24.8,4.85426804721342
25.0,4.9015131367244065
25.2,4.942030810407903
25.4,4.917117745063495
25.6,4.868259535784492
25.8,4.963623038969716
26.0,4.842357060516993
26.2,5.10275730551579
26.4,4.9984039487227525
26.6,4.869640662280864
26.8,5.157429776242047
27.0,5.030744381520585
27.2,5.004189130952031
27.4,4.844976675820755
27.6,5.094924801975032
27.8,5.1080806715072375
28.0,4.859284280717312
28.2,4.827789006608237
28.4,4.698974360272572
28.6,4.882899934344697
28.8,4.7410862306673645
29.0,5.176462313605658
29.2,4.955267928758748
29.4,4.939691475868852
29.6,5.160157458907671
29.8,5.109092490253021
30.0,4.959899287010927
30.2,4.895244087967612
30.4,5.088611655891972
30.6,5.0577009115483165
30.8,5.197196822162429
31.0,5.23199693346843
31.2,5.108942719011625
31.4,5.1656780247548575
31.6,5.3013218919661185
31.8,5.263541338822538
32.0,5.372338539242559
32.2,5.259034185553289
32.4,5.412671277446028
32.6,5.330382719539348
32.8,5.317406380058291
33.0,5.282222767656949
33.2,5.187705552943283
33.4,5.168622426870677
33.6,5.317013309477126
33.8,5.206528201481802
34.0,5.013908896767618
34.2,4.973859552524982
34.4,4.889977897560325
34.6,5.064444771225593
34.8,5.205618288775874
35.0,5.140307012655119
35.2,5.1693965364456815
35.4,5.32364094002346
35.6,5.541634840934829
35.8,5.483052830028269
36.0,5.381497677909623
36.2,5.245309873641778
36.4,5.531474253570377
36.6,5.38546106252032
36.8,5.619218109682633
37.0,5.5352316900692164
37.2,5.552708307607137
37.4,5.781748362248261
37.6,5.557481862317483
37.8,5.737453186186593
38.0,5.6039806510258465
38.2,5.854407505652681
38.4,6.0088233264983355
38.6,5.6481520340993825
38.8,5.763810322446216
39.0,5.792069281439245
39.2,5.567149427801022
39.4,5.799695198261258
39.6,5.365766640335192
39.8,5.489189762799764
40.0,5.575158080199335
40.2,5.556745836897287
40.4,5.431074361416205
40.6,5.259619507258959
40.8,5.151910595551427
41.0,5.032247833760936
41.2,5.125970882026278
41.4,5.064696811936578
41.6,5.02103053800634
41.8,4.9857859562001625
42.0,5.04184752078498
42.2,4.984150618763619
42.4,5.135230585246451
42.6,5.030858272560012
42.8,4.953437899944985
43.0,5.052395113532216
43.2,4.904725138338346
43.4,5.033432893189363
43.6,4.655789571048224
43.8,4.67368924120992
44.0,4.46220054151836
44.2,4.502902361661139
44.4,4.461794175066049
44.6,4.469787218345955
44.8,4.46142530321408
45.0,4.3616492257153645
45.2,4.5446441983118895
45.4,4.522066134855614
45.6,4.585353686380836
45.8,4.775320373988695
46.0,4.663936626338822
46.2,5.034611151707827
46.4,4.73484885779784
46.6,4.980184531637549
46.8,4.9318315890068725
47.0,4.843806335345087
47.2,5.075996623653104
47.4,5.189344747377717
47.6,5.194308132473882
47.8,5.291157513959687
48.0,5.197848339665363
48.2,5.33618289875802
48.4,5.34677934674032
48.6,5.482850906000999
48.8,5.443362620197785
49.0,5.668502103082531
49.2,5.540943577351692
49.4,5.459932346147055
49.6,5.276483390846835
49.8,5.484285154069637
50.0,5.361919715446186
50.2,5.323226606878839
50.4,5.482275725742848
50.6,5.451199083817177
50.8,5.607336554735175
51.0,5.485753891586631
51.2,5.487565843089083
51.4,5.563769157977711
51.6,5.727938979723952
51.8,5.7875450094668714
52.0,5.678218033649971
52.2,5.591638769523038
52.4,5.55370796241054
52.6,5.626326911108853
52.8,5.792503457881155
53.0,5.364171732416337
53.2,5.526720962313708
53.4,5.622005299965343
53.6,5.4752784665723375
53.8,5.309136369146545
54.0,5.08904584765327
54.2,5.22084029734671
54.4,5.255765151370225
54.6,5.178488848768857
54.8,5.205386451622022
55.0,5.223492991103502
55.2,4.964381798186441
55.4,5.001024650958177
55.6,5.177847802299732
55.8,5.100361613095673
56.0,5.109257544436741
56.2,5.324273427575108
56.4,5.401760132403698
56.6,5.548695377687432
56.8,5.520209744191318
57.0,5.256398448072488
57.2,5.477359973306782
57.4,5.33639479520028
57.6,5.4617743340800535
57.8,5.729071412917124
58.0,5.519887885960634
58.2,5.573067939321723
58.4,5.677553811419963
58.6,5.671038862920182
58.8,5.933131753708339
59.0,6.022543930362749
59.2,5.890403554276332
59.4,5.684837268428909
59.6,5.625452486710225
59.8,5.670317189279591
60.0,5.656062248772313
60.2,5.598281028421205
60.4,5.70025171033663
60.6,5.70408210208587
60.8,5.841071480880853
61.0,5.751730287220535
61.2,5.296007894687499
61.4,5.4199250731862465
61.6,5.756095566256156
61.8,5.696938015892426
62.0,5.934207683707015
62.2,6.106882447343061
62.4,5.984956378793386
62.6,6.057762485393033
62.8,5.805100985662518
63.0,5.681767274670788
63.2,5.558547294490131
63.4,5.647301261941558
63.6,5.823683920471063
63.8,5.786071023781537
64.0,5.788060802989243
64.2,6.066795117223941
64.4,5.892435819995852
64.6,6.0077037298839855
64.8,6.114932680394532
65.0,5.934101836561268
65.2,5.950430722789758
65.4,6.022778411171695
65.6,6.056609659833453
65.8,5.9380391657551925
66.0,6.112210651654014
66.2,5.902496183175293
66.4,5.9626986794159045
66.6,6.135649721727022
66.8,6.283867584421853
67.0,6.317594574208488
67.2,6.402750072597009
67.4,6.17034142893208
67.6,5.99054796758163
67.8,5.960453692371385
68.0,5.710319505333938
68.2,5.643781404446087
68.4,5.794066288349082
68.6,6.148063213498542
68.8,5.830220602579331
69.0,5.7603942498062946
69.2,5.785289263114488
69.4,5.627752151155977
69.6,5.626203700709087
69.8,5.436062965391709
70.0,5.460671763856826
70.2,5.137763793345684
70.4,4.966093707124578
70.6,5.284098807556231
70.8,4.997237459116822
71.0,5.210387901872837
71.2,5.540044956235956
71.4,5.366298357826697
71.6,5.49462951685965
71.8,5.58792808739697
72.0,5.44940421071022
72.2,5.548720182360041
72.4,5.521707287225738
72.6,5.650453361853675
72.8,5.73221036921199
73.0,5.636169394918373
73.2,5.788934246816003
73.4,5.733338400156812
73.6,5.637270188414566
73.8,5.555896825497696
74.0,5.259043125258184
74.2,5.132356417128279
74.4,4.8756124205605555
74.6,4.784074178419334
74.8,4.659320721917566
75.0,4.588419455601109
75.2,4.740136800007328
75.4,4.880737422112933
75.6,4.732207735869751
75.8,4.485088940321309
76.0,4.624344837483934
76.2,4.334503106360792
76.4,4.3659596116061286
76.6,4.28626236933726
76.8,4.308714041508943
77.0,3.973388905487967
77.2,3.7884844616921525
77.4,4.014937526205022
77.6,3.8901042083656194
77.8,3.948131846686236
78.0,3.9437607088426865
78.2,3.8086990294840435
78.4,3.6537266293163357
78.6,3.601510463310949
78.8,3.8764821901583204
79.0,3.982791051908153
79.2,3.9625014421027123
79.4,3.8674850026575585
79.6,4.0514449085885955
79.8,4.010221360893093
80.0,3.8311146172854365
80.2,3.9286963485141437
80.4,4.158081453216591
80.6,4.096908124663948
80.8,4.150222921025836
81.0,4.458529571269447
81.2,4.238121218381739
81.4,4.000533449508684
81.6,3.9707313533767143
81.8,4.123983197074963
82.0,4.266212935787515
82.2,4.144208095402751
82.4,4.072605807286665
82.6,4.225709827408085
82.8,4.119337352388552
83.0,4.011984420271028
83.2,4.004031297358236
83.4,3.840392458141855
83.6,3.924650032679182
83.8,3.600761255575739
84.0,3.7429485075134687
84.2,3.76921275872174
84.4,4.031188105238276
84.6,4.083032565225233
84.8,4.066609189156323
85.0,4.321507492590884
85.2,4.254754380457591
85.4,4.191250363807856
85.6,4.336346668322189
85.8,4.231939497838628
86.0,4.248932340357606
86.2,4.409342912972091
86.4,4.452533815421745
86.6,4.793093469013094
86.8,4.864640667430336
87.0,4.894897977928514
87.2,5.0422458594932875
87.4,4.831195542318138
87.6,4.909613860298942
87.8,4.822545152317293
88.0,4.7525048163233
88.2,4.634509680774727
88.4,5.0616819813879985
88.6,4.918148451744563
88.8,4.895029576164381
89.0,4.930035410651426
89.2,5.095689332408237
89.4,5.079684656382302
89.6,5.145456454288059
89.8,5.003549369617611
90.0,4.75442180771191
90.2,4.822300994461579
90.4,4.511285648511095
90.6,4.657165732112887
90.8,4.745744787501608
91.0,5.024592416842025
91.2,4.834242103881151
91.4,5.119313177006087
91.6,4.646481025309008
91.8,4.668165174034643
92.0,4.896555977127106
92.2,4.65650027370668
92.4,4.702988406357175
92.6,4.7187729325365435
92.8,4.693133703749895
93.0,4.746991459962758
93.2,4.6555118734057634
93.4,4.6254714035565065
93.6,4.612658048684294
93.8,4.616764337363173
94.0,4.8003718143233485
94.2,5.0830662341848605
94.4,5.077823975190762
94.6,4.946409865751296
94.8,4.827931359664753
95.0,4.705564992590505
95.2,4.771414273372747
95.4,4.59100159661459
95.6,4.5166336432239165
95.8,4.509436601206994
96.0,4.705022963766617
96.2,4.643884004089922
96.4,4.760471106617434
96.6,4.475165276903242
96.8,4.665686064322484
97.0,4.899126667108974
97.2,4.927424881232129
97.4,4.657632370908235
97.6,4.822694195623133
97.8,4.88419160297945
98.0,4.884160810103301
98.2,5.053187357031632
98.4,5.207158831478112
98.6,5.301802830944521
98.8,4.9615861239272
99.0,5.1462083748237
99.2,4.915581551473823
99.4,4.852688526171329
99.6,4.740943737754499
99.8,4.717875747449353
100.0,4.802848154493864
100.2,4.7151730164483805
100.4,4.683360255552284
100.6,4.789726136618743
100.8,4.809171573500322
101.0,4.4555685499606215
101.2,4.571407277146841
101.4,4.4929247507978305
101.6,4.188884247330151
101.8,4.313208472904052
102.0,4.115606837137489
102.2,3.916639395666852
102.4,4.0546934465475175
102.6,3.7753513226530044
102.8,4.095345687702451
103.0,3.9998366751898167
103.2,3.8916458761635115
103.4,3.8937430815123637
103.6,3.910307929804719
103.8,3.706403418437049
104.0,3.9336192308784312
104.2,4.043847155450548
104.4,3.9221015240850448
104.6,4.0273663234351
104.8,3.8918035300586626
105.0,4.015012724655198
105.2,4.582414036652879
105.4,4.25253242685196
105.6,4.47838915982364
105.8,4.304850999298563
106.0,4.333119371984308
106.2,4.414543415785005
106.4,4.476363314110641
106.6,4.561470968176529
106.8,4.5300894152333715
107.0,4.55041090304691
107.2,4.576452845777272
107.4,4.813944293794982
107.6,4.867258799896203
107.8,4.85346034715112
108.0,4.907064240381637
108.2,5.111301053019498
108.4,5.049514424044169
108.6,5.074062006146971
108.8,5.024994498209982
109.0,4.979682051691557
109.2,5.219069212157551
109.4,5.166471305827123
109.6,5.405479175834682
109.8,5.36108024397015
110.0,5.301094544852614
110.2,5.423620426269554
110.4,5.398607884442377
110.6,5.456399911134401
110.8,5.458269983325404
111.0,5.491184530328263
111.2,5.331533831397017
111.4,5.429977748309941
111.6,5.3503795704185615
111.8,5.167395288856641
112.0,5.167117772530606
112.2,5.2321117921415965
112.4,5.266029392152575
112.6,5.0923616710035
112.8,5.138270066682473
113.0,5.1282918801177715
113.2,4.977536886309957
113.4,5.365744754755225
113.6,5.361761379217281
113.8,5.337489742217911
114.0,5.563270559451897
114.2,5.477014643998825
114.4,5.515896164401341
114.6,5.294566019797
114.8,5.234165616330755
115.0,5.3627641529058785
115.2,5.396762766543432
115.4,5.616721927200951
115.6,5.734136674419833
115.8,5.497638384948893
116.0,5.532076543559494
116.2,5.526144303893247
116.4,5.385971674504319
116.6,5.479059496044687
116.8,5.613127989185969
117.0,5.428023921113531
117.2,5.435487889912462
117.4,5.44108990816361
117.6,5.4739627503833255
117.8,5.474126475967591
118.0,5.27617584320484
118.2,5.175687313153751
118.4,5.099657910487279
118.6,5.394827845088248
118.8,5.240329735874534
119.0,5.149196070586728
119.2,5.308835828270384
119.4,5.111459072319613
119.6,5.25130360046472
119.8,5.400532692698871
120.0,5.228770363289854
120.2,5.17191221688039
120.4,5.316499252790455
120.6,5.3155958621194
120.8,5.1990452792791455
121.0,5.335908629421624
121.2,5.068329871260321
121.4,5.316539787231496
121.6,5.018874135357038
121.8,5.086374967755134
122.0,4.915990651841424
122.2,5.13364617574444
122.4,5.265521014579661
122.6,5.375881639546822
122.8,5.778008020380128
123.0,5.66921518413678
123.2,5.6839471380820346
123.4,5.820570374884812
123.6,5.78906933430763
123.8,5.831998038838144
124.0,5.750715053341091
124.2,5.388742217002305
124.4,5.497091593806673
124.6,5.752514806907632
124.8,5.798757537003333
125.0,5.459909953617606
125.2,5.574934352013178
125.4,5.554411472387956
125.6,5.892049583907724
125.8,5.56885520569681
126.0,5.5037197140840295
126.2,5.497876618021527
126.4,5.653480466885165
126.6,5.6139009370810395
126.8,5.485818245645374
127.0,5.519879957952373
127.2,5.361127992761961
127.4,5.530269647988972
127.6,5.792777727195215
127.8,5.534952035714971
128.0,5.482067178848496
128.2,5.173797391314801
128.4,5.3949651887381584
128.6,5.3964242935737285
128.8,5.585195769998755
129.0,5.7908034405276165
129.2,5.86821341108077
129.4,5.792701210355872
129.6,5.754801023151661
129.8,5.7519018089004295
130.0,5.501921606101893
130.2,5.5270211082637655
130.4,5.3349290888601395
130.6,5.37995799466101
130.8,5.430355735294723
131.0,5.47162480738252
131.2,5.260240439446161
131.4,5.148692614313601
131.6,4.9957501741862504
131.8,5.044075275821475
132.0,5.083506679266763
132.2,4.954483691561698
132.4,4.706340281027368
132.6,4.650566780656414
132.8,4.545135023048683
133.0,4.637337791243002
133.2,5.028886338906792
133.4,4.860121015428373
133.6,4.659081359424685
133.8,4.813534513207622
134.0,4.694452643770067
134.2,4.696445538994102
134.4,4.679832423094054
134.6,4.45693234984474
134.8,4.496480407656087
135.0,4.151270087845143
135.2,4.0408278859751245
135.4,4.2473305027576815
135.6,4.267515680004863
135.8,3.95126622947877
136.0,3.9029379840332648
136.2,3.727401466419472
136.4,3.6236696314376413
136.6,3.7757757944726142
136.8,3.825980785954928
137.0,4.040139695625916
137.2,3.814469849154544
137.4,4.018548811922916
137.6,4.210692761621273
137.8,4.272671966173661
138.0,4.380961052252639
138.2,4.711150532313923
138.4,4.78185894309474
138.6,4.795158809137842
138.8,4.821223018867692
139.0,4.874076518364168
139.2,4.611779210744624
139.4,4.777497312628732
139.6,4.786896580654459
139.8,4.740582160475107
140.0,5.188046528449081
140.2,5.152825860010099
140.4,5.220005100768942
140.6,5.298224614489451
140.8,5.209877750135311
141.0,5.131421926007832
141.2,5.290043139327227
141.4,5.209047801835164
141.6,5.351055661974179
141.8,5.3494529602568175
142.0,5.123315044130764
142.2,5.029052373764201
142.4,4.837178054876699
142.6,4.896129190083338
142.8,4.545770737205126
143.0,4.449692007233242
143.2,4.53368786265799
143.4,4.865320992075132
143.6,4.807109385943507
143.8,4.756640983709966
144.0,4.835168450571709
144.2,4.562032636060408
144.4,4.786666373423719
144.6,4.613050139067356
144.8,4.89652006789056
145.0,4.829111105181324
145.2,4.6572095326241065
145.4,4.496464781602791
145.6,4.4412335644924035
145.8,4.616612240142316
146.0,4.770743446067223
146.2,4.70507072218967
146.4,4.782282682267363
146.6,5.007127005149883
146.8,5.173336918249913
147.0,5.194289249687195
147.2,5.014149009841464
147.4,4.9658634740287635
147.6,4.700179796073005
147.8,4.4996089315147305
148.0,4.580540040276751
148.2,4.42426910511544
148.4,4.505610243616702
148.6,4.3085944722091085
148.8,4.207253792517056
149.0,3.9770221916357
149.2,3.9155709912605627
149.4,4.003583974142311
149.6,3.844332279723265
149.8,3.7966182294323967
150.0,3.547524381268259
150.2,3.6965633352396536
150.4,3.6949063061132934
150.6,3.7134418651176127
150.8,3.6299904186625205
151.0,3.632798038922061
151.2,3.8989176848290805
151.4,4.219493977182438
151.6,4.243571480558989
151.8,4.278413098171199
152.0,4.297496312321872
152.2,4.283847253201741
152.4,4.527671306437186
152.6,4.467819525210123
152.8,4.058166279043169
153.0,4.302293287170871
153.2,4.578181896756766
153.4,4.416508496804889
153.6,4.337576627722977
153.8,4.5209737111952
154.0,4.366395799018843
154.2,4.446101041018101
154.4,4.569251310296642
154.6,4.565838030318583
154.8,4.474344840312003
155.0,4.55036727346045
155.2,4.582290227227361
155.4,4.465159527420032
155.6,4.709710894514368
155.8,4.649375400188127
156.0,4.791300003064302
156.2,5.124603157142342
156.4,5.308743779417888
156.6,5.160232541006777
156.8,4.95989594667126
157.0,4.790896294105805
157.2,4.8924112684158825
157.4,4.8100718533238105
157.6,4.7572380807719306
157.8,4.786281372575553
158.0,4.872696130237751
158.2,4.789853390894201
158.4,4.9746668701041505
158.6,5.103723330316928
158.8,5.039324293870253
159.0,4.710023525197117
159.2,4.641014220487706
159.4,4.77106185406228
159.6,4.694049734394376
159.8,4.537050993134702
160.0,4.787549274809286
160.2,4.6848420475212444
160.4,4.84947857860071
160.6,4.680659464434342
160.8,4.833052521855555
161.0,4.630682902385029
161.2,4.431178653537093
161.4,4.651839741472183
161.6,4.725472076481944
161.8,4.671353306026645
162.0,4.629571845237345
162.2,4.270028266863369
162.4,4.344054293723786
162.6,4.083947298333138
162.8,3.9128392459689785
163.0,4.151981894394238
163.2,4.182832470868089
163.4,4.0866312269721385
163.6,4.0349852412241045
163.8,4.054945974668284
164.0,4.145996956730019
164.2,4.464462419355506
164.4,4.597235928723953
164.6,4.5058131538769945
164.8,4.538954896989578
165.0,4.502075504016354
165.2,4.462668895407607
165.4,4.646596088924906
165.6,4.593077057265866
165.8,4.552203645278764
166.0,4.50322643317096
166.2,4.621001927609475
166.4,4.671384008000555
166.6,4.571510280050607
166.8,4.54854964703565
167.0,4.622080148382078
167.2,4.71123108693979
167.4,4.971362447787222
167.6,5.059203506922986
167.8,4.893871723038415
168.0,4.9825938346923655
168.2,5.136949133076021
168.4,4.941396904767277
168.6,4.850344956168572
168.8,4.7526681256658545
169.0,4.842501336700123
169.2,5.009964193454797
169.4,4.890513194846806
169.6,5.038633254172137
169.8,4.895501230345687
170.0,4.854622738493954
170.2,4.899966279251567
170.4,4.8527728204976235
170.6,4.84391039089301
170.8,4.8300479529211255
171.0,4.928192054907008
171.2,5.099018796669571
171.4,5.291305576794301
171.6,5.547943225480287
171.8,5.496840388364204
172.0,5.563698871261952
172.2,5.5927569107840736
172.4,5.417562262709273
172.6,5.500152942476769
172.8,5.720522343690552
173.0,5.769379255025698
173.2,5.879643771138717
173.4,5.688552195594951
173.6,5.590886310737042
173.8,5.461637822069724
174.0,5.511297046828814
174.2,5.710304782739809
174.4,5.620842157098316
174.6,5.647238862884355
174.8,5.842801966646759
175.0,5.717101819809633
175.2,5.467958351416927
175.4,5.503139365341104
175.6,5.676827521861898
175.8,5.570394854795678
176.0,5.7448154505616476
176.2,5.523184908166089
176.4,5.652400356629126
176.6,5.554060988673596
176.8,5.630072857990202
177.0,5.53577018668574
177.2,5.435849599302599
177.4,5.439590429468259
177.6,5.624461612050532
177.8,5.5011689018108285
178.0,5.631952242726161
178.2,5.529516856882081
178.4,5.705169471340324
178.6,5.816188748742994
178.8,5.521870268297841
179.0,5.5073009057798155
179.2,5.467946594682243
179.4,5.537120598635612
179.6,5.39383527694171
179.8,5.428607336785138
180.0,5.710841276197863
180.2,5.731276142064388
180.4,5.653941664512957
180.6,5.481036873922415
180.8,5.487083935399806
181.0,5.414123284452165
181.2,5.470132310684115
181.4,5.524946898392152
181.6,5.5264833989036495
181.8,5.568777882075853
182.0,5.456559402023668
182.2,5.21221302342609
182.4,5.353883714674376
182.6,5.177249945713713
182.8,5.106306026935086
183.0,4.790001260252305
183.2,4.900439417703156
183.4,4.879094203340944
183.6,5.112227847463952
183.8,5.2212403226424335
184.0,5.243555279989208
184.2,5.343680009322766
184.4,5.341315580407285
184.6,5.753704626591019
184.8,5.67487855322267
185.0,5.871675522792707
185.2,5.948092135230229
185.4,5.96495868444163
185.6,5.953581929661907
185.8,5.925918963912884
186.0,6.060291602860392
186.2,5.9076388555512995
186.4,5.852787154710458
186.6,5.817936694162075
186.8,5.632777789322686
187.0,5.717173078353121
187.2,5.890797588026048
187.4,5.683788034194225
187.6,5.6770351617650245
187.8,5.628331229217147
188.0,5.869477003321163
188.2,5.872264533976756
188.4,5.7983802074885045
188.6,5.965738630517752
188.8,5.6970505787243395
189.0,5.530221232128545
189.2,5.729021268313307
189.4,5.71628443365219
189.6,5.913234113243631
189.8,5.831496593002528
190.0,5.799083843170404
190.2,5.8917093242221785
190.4,5.778683638191849
190.6,5.830990979077122
190.8,5.784240226789127
191.0,6.023762271815732
191.2,5.91608277847515
191.4,5.960645712153532
191.6,5.926617852457458
191.8,6.123550720899932
192.0,6.280270433840146
192.2,6.0688457598365115
192.4,6.529802010979087
192.6,6.216182854375323
192.8,6.32185188176215
193.0,6.3974245012484054
193.2,6.4048222614425
193.4,6.52462989981158
193.6,6.492221479512086
193.8,6.437470550739568
194.0,6.430204026966026
194.2,6.377455153584538
194.4,6.229762410151635
194.6,6.370902556281024
194.8,6.253067016131857
195.0,6.245778098680259
195.2,6.165480748041492
195.4,6.112107935457496
195.6,5.952979440156181
195.8,5.7453814617128085
196.0,5.802142828608529
196.2,5.705013492834905
196.4,5.726669576118718
196.6,5.725643232493049
196.8,5.680053817198242
197.0,5.435339733568904
197.2,5.5415137260899
197.4,5.6006301950753565
197.6,5.50170061588514
197.8,5.277331533419072
198.0,5.428663824487629
198.2,5.208902142802119
198.4,5.16055093767649
198.6,5.161269877878023
198.8,5.322910874784203
199.0,5.05094222626166
199.2,4.9878817852049115
199.4,5.013036770778523
199.6,4.886764790685557
199.8,5.018203945053067
200.0,5.12532299616781
200.2,5.081587937953344
200.4,4.8919001325549365
200.6,4.800477672558457
200.8,4.721313224035726
201.0,4.9616978028367935
201.2,4.780063242921974
201.4,4.904812017480245
201.6,4.858236109958942
201.8,4.9406823945228115
202.0,4.871543418030056
202.2,4.82624670338209
202.4,4.585080102859694
202.6,4.553679134319414
202.8,4.802546103206732
203.0,4.801231451046869
203.2,4.604728626197508
203.4,4.562266814151384
203.6,4.788093097211365
203.8,4.633580262918514
204.0,4.69416646105298
204.2,4.220214544599367
204.4,4.469532523600579
204.6,4.658971418702685
204.8,5.079010529247501
205.0,4.973515618254383
205.2,4.771829818615944
205.4,4.67433888437335
205.6,4.827188917066925
205.8,4.844389618444298
206.0,4.801268954628181
206.2,4.645863959032701
206.4,4.5331653018092695
206.6,4.536254126642085
206.8,4.683225563668943
207.0,4.867229527591012
207.2,5.059377838678497
207.4,5.0562747205371394
207.6,5.2672059099357575
207.8,5.187825112689883
208.0,4.997491210160213
208.2,5.129727918114021
208.4,5.260634342942511
208.6,5.165217563443777
208.8,5.237313584173258
209.0,5.015027513871913
209.2,5.210704353372522
209.4,4.915037057632634
209.6,5.021327900267557
209.8,4.79569755549996
210.0,4.904244351542911
210.2,5.0829164502610045
210.4,4.7350649534035325
210.6,4.662837033161284
210.8,4.821290870397946
211.0,4.742471205723945
211.2,4.89600938814654
211.4,4.89250107641193
211.6,4.814488909670349
211.8,4.7291177817709436
212.0,4.8766044451557935
212.2,4.710211708264703
212.4,4.9099502837547995
212.6,4.943457847336188
212.8,5.10640366777452
213.0,5.039718660227312
213.2,5.012063092407542
213.4,5.076101461733893
213.6,5.0772596657052995
213.8,5.006311614662668
214.0,4.9547809391683835
214.2,5.149161504039599
214.4,4.978524263182653
214.6,4.844523029880552
214.8,4.946717743252518
215.0,4.997393008537859
215.2,4.849610208596503
215.4,5.020076237350429
215.6,5.040076852616528
215.8,4.876159861212186
216.0,4.764883559608417
216.2,4.914876315934559
216.4,4.955497450753582
216.6,5.117610382377927
216.8,4.845818907716099
217.0,4.894938343451853
217.2,4.610883093211887
217.4,4.593828158029094
217.6,4.489010127929366
217.8,4.444052735811708
218.0,4.703758703503379
218.2,4.474537909095579
218.4,4.476607535262134
218.6,4.815782296684361
218.8,4.738351077527272
219.0,4.939948551472752
219.2,4.93008933980555
219.4,4.880757785095032
219.6,4.778689790896115
219.8,4.715145797117419
220.0,4.558173706450072
220.2,4.626187731275374
220.4,4.533426234451966
220.6,4.464591083213753
220.8,4.243611324425755
221.0,4.421716954002028
221.2,4.43733855629316
221.4,4.403202267574108
221.6,4.405996186948724
221.8,4.071347896204193
222.0,4.117640598250098
222.2,4.108230042086227
222.4,4.29163203287502
222.6,4.339995533156778
222.8,4.233065430349017
223.0,3.9535239558877393
223.2,3.9419978141269514
223.4,3.731472914442851
223.6,3.9106788343872565
223.8,3.8180801549443633
224.0,3.756348876340197
224.2,3.7283788309141666
224.4,3.8817748350326524
224.6,3.8878401639731903
224.8,3.8754357233995282
225.0,4.197096933843674
225.2,4.345364278689312
225.4,4.419321474454787
225.6,4.288637643444572
225.8,4.259477467419204
226.0,4.3118038942244725
226.2,4.456009045551126
226.4,4.554672050430587
226.6,4.371384308658698
226.8,4.057941829407728
227.0,4.132412503538755
227.2,4.111690286826455
227.4,4.128724785074144
227.6,4.38041803145823
227.8,4.300929949291072
228.0,4.482278032931871
228.2,4.865833380661307
228.4,5.052323777198237
228.6,5.327896493551236
228.8,5.434667530508506
229.0,5.341941556953636
229.2,5.2682753697508815
229.4,5.574195052124149
229.6,5.504213095031796
229.8,5.688156956448286
